Situacao;Codigo favorecido;Favorecido;Descricao da fonte de recursos;Objeto;Valor inicial do instrumento;Valor do acrescimo ou reducao;Valor atualizado do instrumento;Valor pago;Descricao do orgao executor;Descricao da unidade orcamentaria executora;Descricao de programa;Descricao da modalidade de aplicacao;Descricao da natureza da despesa
ATIVO;1,29E+13;BENFEITORIA MIRABOLANTE SERVICOS CRIATIVOS NA INTERNET LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: MIRABOLATÓRIO  WEC999/01/2018 CI: CHANTILLY PRODUÇÕES ARTÍSTICAS LTDA;3387.48;0;3387.48;3387.48;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,29E+13;BENFEITORIA MIRABOLANTE SERVICOS CRIATIVOS NA INTERNET LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: MIRABOLATÓRIO  WEC999/01/2018 CI: MUNDIPAGG TECNOLOGIA EM PAGAMENTOS S.A;37807.46;0;37807.46;37807.46;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;4,30E+12;ANDREA JAKOBSSON ESTUDIO EDITORIAL LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 - APOIO AO PROJETO CULTURAL: LEBLON 100 ANOS  WEC252/01/2018  C.I. DINSMORECOMPASS CONSULTORES LTDA;7173.49;0;7173.49;4555.41;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,85E+13;TARGET BRASIL PROJETOS E EVENTOS EIRELLI;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: EXPOSIÇÃO CRIABRASIL  WEC5126/01/2018 CI: KANTRO SERVIÇOS TERCEIRIZADOS LTDA;24316.64;0;24316.64;21377.33;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,85E+13;TARGET BRASIL PROJETOS E EVENTOS EIRELLI;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL AQUI TEM CULTURA - WEC887/01/2017 - CI WOOZA TECNOLOGIA E REPRESENTACOES SA;220859.47;0;220859.47;220859.47;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;56231000117;BLASON EMPREENDIMENTOS PARTICIPCOES E CONSULTORIA LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: J CLUB JAZZ & BLUES  WEC51/01/2018 CI: SERES SERVIÇOS DE RECRUTAMENTO E SELEÇÃO DE PESSOAL LTDA;100000;0;100000;100000;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;2,29E+12;INSTITUTO TRILHO;INCENTIVO A CULTURA;LEI DE INCENTIVO  À CULTURA 5553/2013  APOIO AO PROJETO CULTURAL: TOQUE DE MÃO  WIC362/01/2017  CI: BASIMÓVEL CONSULTORIA IMOBILIÁRIA LTDA;2159.87;0;2159.87;2159.87;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;2,29E+12;INSTITUTO TRILHO;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 - APOIO AO PROJETO CULTURAL: TOQUE DE MÃO  WIC362/01/2017 - CI: MF CONSULTORIA IMOBILIÁRIA LTDA;22378.28;0;22378.28;22378.28;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;3,12E+13;SOCIEDADE DE PROMOCAO DA CASA DE OSWALDO CRUZ;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL SEGUNDO EVENTO DE INOVAÇÃO HACKATHON: APPS E GAMES - WAC552/01/2018 - CI LIBRA TERMINAL RIO SA;100000;0;100000;100000;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;2,14E+12;GLAZ ENTRETENIMENTO LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL ESTUDIO ESCOLA DE ANIMACAO (EEA) - ANO VII - WEC27/01/2018 - CI CASA DO FUTURO.COM TECNOLOGIA LTDA;1863.19;0;1863.19;1863.19;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,12E+13;ID MARKETING CULTURAL PROMOCOES E EVENTOS LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL RIO AO MAR - WEC602/01/2018 - CI VINCI CAPITAL GESTORA DE RECURSOS LTDA;46157.92;0;46157.92;46157.92;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,12E+13;ID MARKETING CULTURAL PROMOCOES E EVENTOS LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL RIO AO MAR - WEC602/01/2018 - CI VINCI GESTORA DE RECURSOS LTDA;28165.19;0;28165.19;28165.19;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,77E+12;CIRCUS MAIS DIVERSOES LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: TEMPORADA DE HUMOR  BANGU  WEC470/01/2018 CI: ALLPARK EMPREENDIMENTOS. PARTICIPAÇÕES E SERVIÇOS S.A;7187.75;0;7187.75;0;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,77E+12;CIRCUS MAIS DIVERSOES LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: TEMPORADA DE HUMOR  BANGU  WEC470/01/2018 CI: ALLPARK EMPREENDIMENTOS. PARTICIPAÇÕES E SERVIÇOS S.A;404.28;0;404.28;0;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,77E+12;CIRCUS MAIS DIVERSOES LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: TEMPORADA DE HUMOR  BANGU  WEC470/01/2018 CI: ALLPARK EMPREENDIMENTOS. PARTICIPAÇÕES E SERVIÇOS S.A;3056.64;0;3056.64;0;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,36E+13;CMX ASSOCIADOS LTDA  ME;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: 9º FESTU  FESTIVAL DE TEATRO UNIVERSITÁRIO  WEC295/01/2018 CI: GAZEUS GAMES SERVIÇO DE INTERNET S.A;15562.65;0;15562.65;15562.65;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;3,36E+13;BANCO DA PROVIDENCIA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: FEIRA DA PROVIDÊNCIA 2019  WIC21/01/2018 CI: INVEXT SERVIÇOS FINANCEIROS LTDA;6757.62;0;6757.62;6757.62;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;7,87E+12;MINA MULTIMIDIA PRODUCOES CULTURAIS E CONSULTORIA LTDA ME;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: A HISTÓRIA DO TRABALHO NO PORTO DO RIO  WEC590/01/2017 CI: SIMTECH REPRESENTAÇÕES LTDA;17788.47;0;17788.47;17788.47;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;5,08E+12;GM SERVICOS FOTOGRAFICOS LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: DISTRIBUIÇÃO/COMERCIALIZAÇÃO DOCUMENTÁRIO TEMPESTADE  WEC410/01/2018 CI: STAFF DE COMUNICAÇÃO LTDA;6190.62;0;6190.62;6175.38;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;2,86E+12;NOVA BOSSA PRODUCOES CULTURAIS LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL PASSAGEIRO DO FUTURO - 22ª EDIÇÃO - WEC161/01/2018 - CI LIBRA TERMINAL RIO SA;24251.59;0;24251.59;24251.59;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;8,16E+12;ANF AGENCIA DE NOTICIAS DAS FAVELAS;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL RACC - REDE DE AGENTES COMUNITÁRIOS DE COMUNICAÇÃO - WOC1074/01/2017 - CI ROYALTY INN BUSINESS HOTELARIA LTDA;8950.39;0;8950.39;0;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,99E+13;CAROLINA LOPES CESAR PRODUCOES ARTISTICAS LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: AMOR É QUÍMICA  WEC1172/01/2017 CI: INSET CINCO SERVIÇOS LTDA;20600.5;0;20600.5;20600.5;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;8,74E+12;ALESSANDRA REIS 27 PRODUCOES ARTISTICAS LTDA ME;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL MALALA. A MENINA QUE QUERIA IR PARA A ESCOLA - WEC670/01/2018 - CI SISTEMA PH DE ENSINO LTDA;17015.2;0;17015.2;17015.2;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;2,21E+13;ASSOCIACAO CONEXAO DO BEM;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: CONEXÃO DO BEM  WOC105/01/2018 CI: DECADRON AUTOMAÇÃO E TECNOLOGIA DE INFORMAÇÃO LTDA;25000;0;25000;20000;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;2,21E+13;ASSOCIACAO CONEXAO DO BEM;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: CONEXÃO DO BEM 2019  WOC105/01/2018 CI: WAIVER COMISSARIA DE DESPACHOS LTDA;6889;0;6889;6889;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;6,86E+13;HOLOS CONSULTORES ASSOCIADOS LTDA;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL UTOPIAS - WEC773/01/2018 - CI MULTI RIO OPERAÇÕES PORTUÁRIAS SA;80000;0;80000;80000;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;7,77E+12;CASA DO SABER DO RIO DE JANEIRO EVENTOS CULTURAIS S.A;INCENTIVO A CULTURA;LEI DE INCENTIVO À CULTURA Nº 5553/2013 APOIO AO PROJETO CULTURAL: CASA DO SABER 2019  WEC109/01/2018 CI: PARQUE ESTABELECIMENTO DE ENSINO LTDA;93852.75;0;93852.75;93852.75;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;4,25E+13;COMISSARIA AEREA RIO DE JANEIRO LTDA.;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL ÀS ATIVIDADES DA SECRETARIA MUNICIPAL DE CULTURA DA PREFEITURA DA CIDADE DO RIO DE JANEIRO  PCRJ.;2070740.64;0;2070740.64;654822.26;SECRETARIA MUNICIPAL DE CULTURA;ADMINISTRAÇÃO SETORIAL;VALORIZACAO DA REDE DE CULTURA;APLICACOES DIRETAS;SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL
ATIVO;1,53E+13;PPCULTURAL PROMOCOES EVENTOS E SERVICOS CULTURAIS LTDA ME;INCENTIVO A CULTURA;LEI DE INCENTIVO A CULTURA 5553/2013 - APOIO AO PROJETO CULTURAL 2050 - WEC445/01/2018 - CI ALLPARK EMPREENDIMENTOS. PARTICIPACOES E SERVICOS SA;2313.02;0;2313.02;0;SECRETARIA MUNICIPAL DE CULTURA;GABINETE DA SECRETARIA MUNICIPAL DE CULTURA;PROGRAMA INTEGRADO DE FOMENTO A CULTURA;APLICACOES DIRETAS;APOIO A PROJETOS CULTURAIS - LEI 5.553/2013
ATIVO;1,30E+13;T&S LOCACAO DE MAO DE OBRA EM GERAL EIRELI;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇO DE APOIO OPERACIONAL;39269.97;0;39269.97;26942.61;ARQUIVO GERAL DA CIDADE DO RIO DE JANEIRO;ARQUIVO GERAL DA CIDADE DO RIO DE JANEIRO;GESTAO ADMINISTRATIVA - GOVERNANCA PARA OS CIDADAOS;APLICACOES DIRETAS;SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL
ATIVO;1,30E+13;T&S LOCACAO DE MAO DE OBRA EM GERAL EIRELI;ORDINARIOS NAO VINCULADOS;PRESTAÇÃO DE SERVIÇO DE APOIO OPERACIONAL;113520.48;0;113520.48;78779.77;ARQUIVO GERAL DA CIDADE DO RIO DE JANEIRO;ARQUIVO GERAL DA CIDADE DO RIO DE JANEIRO;GESTAO ADMINISTRATIVA - GOVERNANCA PARA OS CIDADAOS;APLICACOES DIRETAS;SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL
ATIVO;3,35E+13;SR ENGENHARIA E COMERCIO DE ELETRICA EIRELI;RECEITA PROPRIA DE AUTARQUIAS. FUNDACOES E EMPRESAS;SERVIÇOS DE OPERAÇÃO. MANUTENÇÃO. PREVENTIVA E CORRETIVA.NAS UNIDADES GÁVEA  E SANTA CRUZ E COMPLEMENTAÇÃO DA AUTOMAÇÃO DA CAG E FAN COILS NO PLANETÁRIO DA GÁVEA.;189900;0;189900;124543.65;FUNDAÇÃO PLANETÁRIO DA CIDADE DO RIO DE JANEIRO;FUNDAÇÃO PLANETÁRIO DA CIDADE DO RIO DE JANEIRO;GESTAO ADMINISTRATIVA - CAPITAL HUMANO NA FORMACAO DO CARIOCA;APLICACOES DIRETAS;SERVS.DE REPARO. ADAPTACAO.CONSERV.RESTAURACAO E INSTALACAO DE SISTEMA DE REFRIGERACAO
ATIVO;3,27E+13;SECRETARIA DE ESTADO DE POLICIA MILITAR;OUTRAS - EXERCICIOS ANTERIORES;ALTERAÇÃO DO FAVORECIDO CONFORME CLÁUSULA PRIMEIRA DO SEGUNDO TERMO ADITIVO AO TERMO DE COOPERAÇÃO SEOP 016/2017 E AO TERMO DE EXECUÇÃO 004/2018. PROEIS.;12346011.11;20679009.12;33025020.23;5709000;FUNDO ESPECIAL DE ORDEM PÚBLICA;FUNDO ESPECIAL DE ORDEM PÚBLICA;POLITICA DE INCENTIVOS E PROGRAMA SEGURANCA PRESENTE;TRANSFERENCIAS A ESTADOS E AO DISTRITO FEDERAL;CONTRIBUICOES DESTINADAS A ACOES DE SEGURANCA PUBLICA
ATIVO;1,19E+12;GLOBAL RENT A CAR LTDA;OUTRAS;TERMO DE EXECUÇÃO AO CONTRATO SUBPDEC Nº 006/2018. REFERENTE À LOCAÇÃO DE VEÍCULOS PARA A SUBPDEC. POR 12 MESES.;700990;0;700990;489252.11;FUNDO ESPECIAL DE ORDEM PÚBLICA;FUNDO ESPECIAL DE ORDEM PÚBLICA;POLITICA DE INCENTIVOS E PROGRAMA SEGURANCA PRESENTE;APLICACOES DIRETAS;LOCACAO DE VEICULOS DE REPRESENTACAO E OPERACIONAL
ATIVO;1,56E+13;PELT PROJETOS E CONSTRUCOES LTDA;OUTRAS;TERMO DE EXECUÇÃO AO CONTRATO SEOP Nº 039/2018. REFERENTE À REFORMA DA FACHADA DA SUBPDEC.;256417.94;0;256417.94;256417.94;FUNDO ESPECIAL DE ORDEM PÚBLICA;FUNDO ESPECIAL DE ORDEM PÚBLICA;POLITICA DE INCENTIVOS E PROGRAMA SEGURANCA PRESENTE;APLICACOES DIRETAS;SERVS.DE REPARO.ADPTACAO.CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA
ATIVO;8,11E+13;CONSILUX CONSULTORIA E CONSTRUCOES ELETRICAS LTDA.;MULTAS POR INFRACAO A LEGISLACAO DO TRANSITO;PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA DE LOCAÇÃO DE EQUIPAMENTOS E SISTEMAS. VOLTADOS À SEGURANÇA VIÁRIA QUE VISAM A REDUÇÃO DA VELOCIDADE. EM VIAS DA  CIDADE DO RIO DE JANEIRO. ATRAVÉS DA UTILIZAÇÃO DE EQUIPAMENTOS ELETRÔNICOS - LOMBADAS ELETRÔNICAS DISTRIBUÍDOS EM 2(DOIS) LOTES COM 45 EQUIPAMENTOS/SISTEMAS DE FISCALIZAÇÃO. CADA.;6081142.4;0;6081142.4;0;FUNDO ESPECIAL DE ORDEM PÚBLICA;FUNDO ESPECIAL DE ORDEM PÚBLICA;TRANSITO SEGURO;APLICACOES DIRETAS;SERVICOS DE FISCALIZACAO ELETRONICA DE TRAFEGO
ATIVO;1,65E+13;SITRAN SINALIZACAO DE TRANSITO INDUSTRIAL LTDA;MULTAS POR INFRACAO A LEGISLACAO DO TRANSITO;2º TERMO DE EXECUÇÃO AO CONTRATO 023/2015. PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA LOCAÇÃO DE EQUIPAMENTOS E SISTEMAS VISANDO O MONITORAMENTO E GESTÃO DE INFORMAÇÕES DE TRÁFEGO ATRAVÉS DE EQUIPAMENTOS FIXOS DE CONTROLE DE VELOCIDADE. DE CIRCULAÇÃO EM LOCAIS/HORÁRIOS NÃO PERMITIDOS E OUTROS DISPOSITIVOS. COM 40 PONTOS DE FISCALIZAÇÃO ELETRÔNICA.;1473248.22;0;1473248.22;755588.32;FUNDO ESPECIAL DE ORDEM PÚBLICA;FUNDO ESPECIAL DE ORDEM PÚBLICA;TRANSITO SEGURO;APLICACOES DIRETAS;MAQUINAS E EQUIPAMENTOS. MOVEIS E UTENSILIOS - LOCACAO
ATIVO;1,15E+12;CRECHE ESCOLA SOSSEGO DA MAMAE;TRANSFERENCIA DO GOVERNO FEDERAL PARA MERENDA ESCOLAR;TRANSFERÊNCIA DE RECURSOS DO PNAE/FNDE/MEC.;21614;0;21614;21614;SECRETARIA MUNICIPAL DE EDUCAÇÃO;GABINETE DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;GESTAO DAS OPERACOES ESPECIAIS;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;CONTRIBUICOES
ATIVO;5,18E+11;RIOSOLIDARIO OBRA SOCIAL DO RIO DE JANEIRO;TRANSFERENCIA DO GOVERNO FEDERAL PARA MERENDA ESCOLAR;TRANSFERÊNCIA DE RECURSOS DO PNAE/FNDE/MEC.;43014;0;43014;43014;SECRETARIA MUNICIPAL DE EDUCAÇÃO;GABINETE DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;GESTAO DAS OPERACOES ESPECIAIS;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;CONTRIBUICOES
ATIVO;1,33E+12;DEDETIZADORA FULMEGAN LTDA.;ORDINARIOS NAO VINCULADOS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE PRAGAS. COMPREENDENDO DESINSETIZAÇÃO. DESRATIZAÇÃO E DESCUPINIZAÇÃO DE IMÓVEIS ADMINISTRATIVOS DEDICADOS ÀS ATIVIDADES DOS#RGÃOS E ENTIDADES DA PREFEITURA DA CIDADE DO RIO DE JANEIRO - PCRJ.;96643.44;0;96643.44;0;SECRETARIA MUNICIPAL DA CASA CIVIL;GABINETE DA SECRETARIA MUNICIPAL DA CASA CIVIL;GESTAO ADMINISTRATIVA - GOVERNANCA PARA OS CIDADAOS;APLICACOES DIRETAS;SERVICO DE LIMPEZA. CONSERVACAO. HIGIENE E COPA POR PESSOA JURIDICA
ATIVO;3,69E+12;ONG CON TATO CENTRO DE PESQUISAS E DE ACOES SOCIAIS E CULTURAIS;ORDINARIOS NAO VINCULADOS;COGESTÃO DO CMRPD DE MATO ALTO E CEMA;4385486.8;0;4385486.8;0;SUBSECRETARIA DA PESSOA COM DEFICIÊNCIA;SUBSECRETARIA DA PESSOA COM DEFICIÊNCIA;RIO INCLUSIVO;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;SERVICOS DE GER.. OPERAC. E EXEC. DE ATIV. DIRIGIDAS A ASSIST. SOCIAL. PRESTADOS POR OSC
ATIVO;4,38E+12;ESCRITORIO REGIONAL DO HABITAT PARA A AMERICA LATINA E O CARIBE;ORDINARIOS NAO VINCULADOS;IMPLANTAÇÃO DO PROGRAMA TERRITÓRIOS SOCIAIS;2867550;0;2867550;1433775;INSTITUTO MUNICIPAL DE URBANISMO PEREIRA PASSOS;INSTITUTO MUNICIPAL DE URBANISMO PEREIRA PASSOS;TERRITORIOS SOCIAIS;APLICACOES DIRETAS;SERVICOS ADMINISTRATIVOS. TECNICOS. CIENTIFICOS E DE PESQUISA DE CARATER EVENTUAL
ENCERRADO;4,60E+12;DATEN TECNOLOGIA LTDA.;RECEITA PROPRIA DE AUTARQUIAS. FUNDACOES E EMPRESAS;O OBJETO DO PRESENTE CONTRATO É O FORNECIMENTO DE ESTAÇÕES DE TRABALHO.;2160910;0;2160910;2160910;COMPANHIA MUNICIPAL DE LIMPEZA URBANA;COMPANHIA MUNICIPAL DE LIMPEZA URBANA;GESTAO ADMINISTRATIVA - RIO VERDE. LIMPO E SAUDAVEL;APLICACOES DIRETAS;MAQUINAS E EQUIPAMENTOS DE INFORMATICA E TELEPROCESSAMENTO
